"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1825.93","0","1825.93","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2539.41","0","2539.41","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","364","IRN","Iran","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21545","0","21545","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","32609.65","0","32609.65","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5068.37","0","5068.37","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10626.94","0","10626.94","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","579","NOR","Norway","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","70.22","0","70.22","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","398307.41","0","398307.41","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","327643.88","0","327643.88","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","699","IND","India","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","26004.94","0","26004.94","0","false","true",
